+------------------------+----------------------------+----------------------------+------+---------+--------------------------------------------------------------------------------------+------------+-------------------------------------------------------------------------------+
| Batsman                | Fielder                    | Bowler                     | Runs | Related | Match                                                                                | Start Date | Venue                                                                         |
| Shahid Khan            | Moin Khan                  | Nadeem Khan                | 0    | Y       | Lahore City(2nd) v Karachi Whites                                                    | 1989-11-06 | Bakhtiari Youth Centre, Karachi                                               |
| Ali Ahmed              | Raees Ahmed                | Raees Ahmed                | 1    | N       | House Building Finance Corporation(2nd) v United Bank Limited                        | 1990-02-28 | Gaddafi Stadium, Lahore                                                       |
| Nasir Khan             | Sanaullah Khan             | Nadeem Khan                | 45   | N       | Pakistan International Airlines(2nd) v Pakistan Automobiles Corporation              | 1990-03-10 | Lahore City Cricket Association Ground, Lahore                                |
| Sohail Khan            | Zakir Khan                 | Zakir Khan                 | 10   | N       | House Building Finance Corporation(1st) v Agriculture Development Bank of Pakistan   | 1990-11-17 | Arbab Niaz Stadium, Peshawar                                                  |
| Dhananjay Singh        | Rajinder Singh             | Rajinder Singh             | 9    | N       | Bihar(1st) v Assam                                                                   | 1990-11-23 | North-East Frontier Railway Stadium, Guwahati                                 |
| Deepak Sharma          | Vishal Sharma              | Ravinder Sharma            | 9    | N       | Haryana(1st) v Jammu and Kashmir                                                     | 1990-12-01 | Maulana Azad Memorial Stadium, Jammu                                          |
| Sanjeewa Silva         | Aravinda de Silva          | Asoka de Silva             | 29   | N       | Moors Sports Club(1st) v Nondescripts Cricket Club                                   | 1990-12-14 | Moors Sports Club Ground, Colombo                                             |
| Manoj Perera           | Sarath Perera              | Sarath Perera              | 19   | N       | Colts Cricket Club(1st) v Saracens Sports Club                                       | 1990-12-21 | Colts Cricket Club Ground, Colombo                                            |
| Nishan Silva           | W Silva                    | W Silva                    | 20   | N       | Sinhalese Sports Club(2nd) v Sebastianites Cricket and Athletic Club                 | 1990-12-28 | Sinhalese Sports Club Ground, Colombo                                         |
| Naseer Ahmed           | Mushtaq Ahmed              | Mushtaq Ahmed              | 10   | N       | Rawalpindi(1st) v Multan                                                             | 1991-01-05 | Biscuit Factory Ground, Sahiwal                                               |
| Azam Khan              | Haaris Khan                | Barkatullah Khan           | 65   | N       | Karachi Whites(1st) v Karachi Blues                                                  | 1991-01-19 | National Stadium, Karachi                                                     |
| Bandula de Silva       | Asoka de Silva             | Asoka de Silva             | 34   | N       | Western Province Suburbs(2nd) v Western Province City                                | 1991-04-04 | Sinhalese Sports Club Ground, Colombo                                         |
| Kavaljit Singh         | Mahesh Inder Singh         | Mahesh Inder Singh         | 5    | N       | Jammu and Kashmir(2nd) v Punjab                                                      | 1991-11-15 | Government College for Boys Ground, Ludhiana                                  |
| Bantoo Singh           | Bhupinder Singh            | Mahesh Inder Singh         | 7    | N       | Delhi(1st) v Punjab                                                                  | 1991-11-21 | Gandhi Sports Complex Ground, Amritsar                                        |
| Nisal Fernando         | Prasad Fernando            | Prasad Fernando            | 8    | N       | Sinhalese Sports Club(1st) v Antonians Sports Club                                   | 1991-11-29 | Sinhalese Sports Club Ground, Colombo                                         |
| Chamath Perera         | Pathmanath Perera          | Pathmanath Perera          | 47   | N       | Old Cambrians Sports Club(1st) v Kalutara Physical Culture Centre                    | 1991-12-06 | Tyronne Fernando Stadium, Moratuwa                                            |
| Kashif Khan            | Haaris Khan                | Haaris Khan                | 11   | N       | Lahore City(1st) v Karachi Blues                                                     | 1991-12-07 | Lahore City Cricket Association Ground, Lahore                                |
| Zafar Sarfraz          | Raja Sarfraz               | Raja Sarfraz               | 19   | N       | Peshawar(2nd) v Rawalpindi                                                           | 1991-12-07 | Khan Research Laboratories Ground, Rawalpindi                                 |
| Gopal Sharma           | Sanjeev Sharma             | Sanjeev Sharma             | 8    | N       | Uttar Pradesh(1st) v Railways                                                        | 1991-12-12 | Karnail Singh Stadium, Delhi                                                  |
| Arjan Kripal Singh     | Kanwaljit Singh            | Kanwaljit Singh            | 1    | N       | Tamil Nadu(1st) v Hyderabad                                                          | 1991-12-13 | MA Chidambaram Stadium, Chepauk, Madras                                       |
| Sudhir Sharma          | Kishore Sharma             | Kishore Sharma             | 8    | N       | Rajasthan(1st) v Railways                                                            | 1992-01-01 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Barkatullah Khan       | Sarmad Khan                | Sarmad Khan                | 7    | N       | National Bank of Pakistan(2nd) v Habib Bank Limited                                  | 1992-01-18 | Lahore City Cricket Association Ground, Lahore                                |
| Shakeel Khan           | Nadeem Khan                | Nadeem Khan                | 6    | N       | Habib Bank Limited(1st) v National Bank of Pakistan                                  | 1992-02-23 | Gaddafi Stadium, Lahore                                                       |
| Robin Singh            | Maninder Singh             | Maninder Singh             | 10   | N       | South Zone(2nd) v North Zone                                                         | 1992-08-28 | M Chinnaswamy Stadium, Bangalore                                              |
| Zahid Ahmed            | Raees Ahmed                | Raees Ahmed                | 29   | N       | Pakistan International Airlines(2nd) v United Bank Limited                           | 1992-10-17 | Multan Cricket Club Ground, Multan                                            |
| Bilal Ahmed            | Tauseef Ahmed              | Tauseef Ahmed              | 5    | N       | Agriculture Development Bank of Pakistan(1st) v United Bank Limited                  | 1992-11-07 | Sports Stadium, Sargodha                                                      |
| Nadeem Khan            | Moin Khan                  | Rashid Khan                | 10   | Y       | National Bank of Pakistan(1st) v Pakistan International Airlines                     | 1992-11-21 | Gaddafi Stadium, Lahore                                                       |
| Arun Sharma            | Brijinder Sharma           | Brijinder Sharma           | 1    | N       | Punjab(1st) v Himachal Pradesh                                                       | 1992-12-01 | Indira Gandhi Stadium, Una                                                    |
| Sukhdev Singh          | Bhupinder Singh            | Jaideep Singh              | 48   | N       | Haryana(1st) v Punjab                                                                | 1992-12-07 | Gandhi Stadium, Jalandhar                                                     |
| Ashok Singh            | Bhupinder Singh            | Jaideep Singh              | 5    | N       | Haryana(1st) v Punjab                                                                | 1992-12-07 | Gandhi Stadium, Jalandhar                                                     |
| Deepak Sharma          | Brijinder Sharma           | Brijinder Sharma           | 0    | N       | Haryana(1st) v Himachal Pradesh                                                      | 1992-12-13 | Shaheed Krishan Chand Memorial Stadium, Mandi                                 |
| Pramuk de Silva        | Sujith Silva               | Sajeewa de Silva           | 0    | N       | Moratuwa Sports Club(1st) v Sebastianites Cricket and Athletic Club                  | 1993-01-08 | Tyronne Fernando Stadium, Moratuwa                                            |
| Bilal Rana             | Mansoor Rana               | Mansoor Rana               | 47   | N       | Bahawalpur(2nd) v Lahore City                                                        | 1993-01-23 | Bahawal Stadium, Bahawalpur                                                   |
| Arshad Khan            | Nadeem Khan                | Haaris Khan                | 17   | N       | Islamabad(2nd) v Karachi Whites                                                      | 1993-01-23 | Marghzar Cricket Ground, Islamabad                                            |
| Shakeel Khan           | Moin Khan                  | Nadeem Khan                | 3    | Y       | Rawalpindi(2nd) v Karachi Whites                                                     | 1993-01-30 | National Stadium, Karachi                                                     |
| Shahid Khan            | Arshad Khan                | Arshad Khan                | 8    | N       | House Building Finance Corporation(1st) v Railways                                   | 1993-12-04 | Multan Cricket Club Ground, Multan                                            |
| Shambhunath Sharma     | Sanjay Sharma              | Sanjay Sharma              | 29   | N       | Himachal Pradesh(1st) v Jammu and Kashmir                                            | 1993-12-14 | Indira Gandhi Stadium, Una                                                    |
| Indu Roy               | Manash Roy                 | Manash Roy                 | 0    | N       | Bengal(2nd) v Orissa                                                                 | 1994-01-04 | Permit Ground, Balasore                                                       |
| Shahid Khan            | Haaris Khan                | Haaris Khan                | 1    | N       | Lahore City(1st) v Karachi Whites                                                    | 1994-01-15 | National Stadium, Karachi                                                     |
| Abdullah Khan          | Shahid Khan                | Shahid Khan                | 29   | N       | Karachi Whites(1st) v Lahore City                                                    | 1994-01-15 | National Stadium, Karachi                                                     |
| Viran Perera           | Sujith Perera              | Pathmanath Perera          | 9    | N       | Colts Cricket Club(1st) v Moratuwa Sports Club                                       | 1994-03-18 | Colts Cricket Club Ground, Colombo                                            |
| Aravinda de Silva      | Suranjith Silva            | Suranjith Silva            | 38   | N       | Nondescripts Cricket Club(2nd) v Sebastianites Cricket and Athletic Club             | 1994-03-25 | Nondescripts Cricket Club Ground, Colombo                                     |
| Anusha Silva           | Aravinda de Silva          | Shantha Silva              | 0    | N       | Sebastianites Cricket and Athletic Club(2nd) v Nondescripts Cricket Club             | 1994-03-25 | Nondescripts Cricket Club Ground, Colombo                                     |
| Naeem Khan             | Haaris Khan                | Haaris Khan                | 1    | N       | Sargodha(2nd) v Karachi Blues                                                        | 1994-12-11 | National Stadium, Karachi                                                     |
| Manoj Parmar           | Mukund Parmar              | Mukund Parmar              | 9    | N       | Saurashtra(1st) v Gujarat                                                            | 1994-12-23 | Sardar Patel Stadium, Motera, Ahmedabad                                       |
| Azam Khan              | Arshad Khan                | Arshad Khan                | 25   | N       | Karachi Whites(1st) v Peshawar                                                       | 1994-12-29 | Arbab Niaz Stadium, Peshawar                                                  |
| Suryaveer Singh        | Gursharan Singh            | Bhupinder Singh            | 0    | N       | Services(2nd) v Punjab                                                               | 1995-01-06 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Shahid Hussain         | Tariq Hussain              | Tariq Hussain              | 1    | N       | United Bank Limited(1st) v Karachi Blues                                             | 1995-03-31 | Arbab Niaz Stadium, Peshawar                                                  |
| Mohammad Hussain       | Shahid Hussain             | Shahid Hussain             | 17   | N       | Lahore City(1st) v United Bank Limited                                               | 1995-04-05 | Arbab Niaz Stadium, Peshawar                                                  |
| Shahid Hussain         | Mohammad Hussain           | Mohammad Hussain           | 26   | N       | United Bank Limited(1st) v Lahore City                                               | 1995-04-05 | Arbab Niaz Stadium, Peshawar                                                  |
| Naeem Akhtar           | Shoaib Akhtar              | Shoaib Akhtar              | 46   | N       | Rawalpindi B(1st) v Rawalpindi A                                                     | 1995-11-02 | Khan Research Laboratories Ground, Rawalpindi                                 |
| Ghulam Ali             | Anwaar Ali                 | Anwaar Ali                 | 57   | N       | Karachi Blues(1st) v Hyderabad                                                       | 1995-11-08 | Makli Cricket Stadium, Thatta                                                 |
| Kamran Khan            | Taimur Khan                | Kabir Khan                 | 20   | N       | Lahore City(1st) v Peshawar                                                          | 1995-11-08 | Arbab Niaz Stadium, Peshawar                                                  |
| Shahid Hussain         | Mohammad Hussain           | Mohammad Hussain           | 8    | N       | Peshawar(1st) v Lahore City                                                          | 1995-11-08 | Arbab Niaz Stadium, Peshawar                                                  |
| Sher Ali               | Anwaar Ali                 | Anwaar Ali                 | 88   | N       | Peshawar(2nd) v Hyderabad                                                            | 1995-11-14 | Arbab Niaz Stadium, Peshawar                                                  |
| Sajeewa de Silva       | Asoka de Silva             | Asoka de Silva             | 7    | N       | Sebastianites Cricket and Athletic Club(1st) v Galle Cricket Club                    | 1995-11-24 | Galle International Stadium, Galle                                            |
| Jitender Singh         | Shakti Singh               | Robin Singh                | 23   | N       | Haryana(1st) v Delhi                                                                 | 1995-12-10 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Ashiq Hussain          | Mohammad Hussain           | Mohammad Hussain           | 6    | N       | Rawalpindi B(2nd) v Lahore City                                                      | 1995-12-14 | Lahore City Cricket Association Ground, Lahore                                |
| Suryaveer Singh        | Jasbir Singh               | Jasbir Singh               | 4    | N       | Rajasthan(1st) v Uttar Pradesh                                                       | 1996-01-22 | KD Singh Babu Stadium, Lucknow                                                |
| Dennis Smith           | Richard Smith              | Richard Smith              | 2    | N       | Northern Transvaal B(2nd) v Boland B                                                 | 1996-01-25 | Boland Bank Park, Paarl                                                       |
| Sanjeewa Silva         | Bathisha de Silva          | Bathisha de Silva          | 92   | N       | Sebastianites Cricket and Athletic Club(1st) v Bloomfield Cricket and Athletic Club  | 1996-01-26 | Bloomfield Cricket and Athletic Club Ground, Colombo                          |
| Chamath Perera         | Manjula Perera             | Manjula Perera             | 26   | N       | Moratuwa Sports Club(2nd) v Sinhalese Sports Club                                    | 1996-02-09 | Sinhalese Sports Club Ground, Colombo                                         |
| Suranga Perera         | C Perera                   | Gamini Perera              | 115  | N       | Bloomfield Cricket and Athletic Club(1st) v Moratuwa Sports Club                     | 1996-03-08 | Bloomfield Cricket and Athletic Club Ground, Colombo                          |
| Manjula Silva          | Suranjith Silva            | Jayantha Silva             | 45   | N       | Panadura Sports Club(1st) v Sinhalese Sports Club                                    | 1996-03-15 | Panadura Esplanade, Panadura                                                  |
| Manjula Silva          | Jayantha Silva             | Jayantha Silva             | 9    | N       | Panadura Sports Club(2nd) v Sinhalese Sports Club                                    | 1996-03-15 | Panadura Esplanade, Panadura                                                  |
| Aruna de Silva         | Sanjeewa Silva             | Sajeewa de Silva           | 17   | N       | Singha Sports Club(2nd) v Sebastianites Cricket and Athletic Club                    | 1996-03-22 | Tyronne Fernando Stadium, Moratuwa                                            |
| Mohammad Hussain       | Kamran Hussain             | Maqbool Hussain            | 63   | N       | United Bank Limited(1st) v Bahawalpur                                                | 1996-04-22 | Khan Research Laboratories Ground, Rawalpindi                                 |
| Maqbool Hussain        | Mohammad Hussain           | Mohammad Hussain           | 0    | N       | Bahawalpur(2nd) v United Bank Limited                                                | 1996-04-22 | Khan Research Laboratories Ground, Rawalpindi                                 |
| Kashan Khan            | Nadeem Khan                | Nadeem Khan                | 6    | N       | Karachi Whites(1st) v Karachi Blues                                                  | 1996-10-16 | Karachi City Cricket Association Stadium, Karachi                             |
| Arif Mahmood           | Azhar Mahmood              | Azhar Mahmood              | 0    | N       | Karachi Blues(2nd) v Islamabad                                                       | 1996-10-22 | United Bank Limited Sports Complex, Karachi                                   |
| Sarabjit Singh         | Kaul Singh                 | Kaul Singh                 | 0    | N       | Services(1st) v Himachal Pradesh                                                     | 1996-11-07 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Shibsagar Singh        | Sukhvinder Singh           | Sukhvinder Singh           | 7    | N       | Bengal(1st) v Assam                                                                  | 1996-11-12 | North-East Frontier Railway Stadium, Guwahati                                 |
| Mansoor Khan           | Ijaz Khan                  | Ijaz Khan                  | 8    | N       | Karachi Whites(1st) v Lahore City                                                    | 1996-11-23 | Makli Cricket Stadium, Thatta                                                 |
| Nadeem Khan            | Arshad Khan                | Arshad Khan                | 9    | N       | Pakistan International Airlines(1st) v Allied Bank Limited                           | 1996-12-04 | Bohranwala Ground, Faisalabad                                                 |
| Sanjeewa Silva         | Malaka de Silva            | Malaka de Silva            | 10   | N       | Sebastianites Cricket and Athletic Club(2nd) v Galle Cricket Club                    | 1997-01-17 | Tyronne Fernando Stadium, Moratuwa                                            |
| Suranjith Silva        | Malaka de Silva            | Malaka de Silva            | 9    | N       | Sinhalese Sports Club(1st) v Galle Cricket Club                                      | 1997-01-24 | Galle International Stadium, Galle                                            |
| David Williams         | Laurie Williams            | Laurie Williams            | 36   | N       | Trinidad and Tobago(1st) v Jamaica                                                   | 1997-02-14 | Guaracara Park, Pointe-a-Pierre                                               |
| Nilan de Silva         | Malaka de Silva            | Malaka de Silva            | 35   | N       | Tamil Union Cricket and Athletic Club(2nd) v Galle Cricket Club                      | 1997-02-21 | P Saravanamuttu Stadium, Colombo                                              |
| Lanka de Silva         | Jayantha Silva             | Jayantha Silva             | 10   | N       | Kurunegala Youth Cricket Club(2nd) v Sinhalese Sports Club                           | 1997-02-22 | Sinhalese Sports Club Ground, Colombo                                         |
| Harpreet Singh         | Bhupinder Singh            | Harbhajan Singh            | 5    | N       | Services(1st) v Punjab                                                               | 1997-10-19 | Punjab Cricket Association Stadium, Mohali                                    |
| Jasminder Singh        | Sarabjit Singh             | Harpreet Singh             | 1    | N       | Himachal Pradesh(2nd) v Services                                                     | 1997-11-02 | Maharaja Lakshman Sen Memorial College Ground, Sunder Nagar                   |
| Jitender Singh         | Shakti Singh               | Shakti Singh               | 127  | N       | Haryana(1st) v Himachal Pradesh                                                      | 1997-11-16 | Nehru Stadium, Gurgaon                                                        |
| Azam Khan              | Arshad Khan                | Arshad Khan                | 136  | N       | Karachi Blues(1st) v Peshawar                                                        | 1998-03-01 | National Stadium, Karachi                                                     |
| Alamgir Khan           | Taimur Khan                | Arshad Khan                | 7    | N       | Islamabad(2nd) v Peshawar                                                            | 1998-10-03 | Marghzar Cricket Ground, Islamabad                                            |
| Harvinder Singh        | Vivek Singh                | Surendra Singh             | 8    | N       | Punjab(1st) v Jammu and Kashmir                                                      | 1998-10-29 | Gandhi Sports Complex Ground, Amritsar                                        |
| Sarabjit Singh         | Harminder Singh            | Harbhajan Singh            | 32   | N       | Services(1st) v Punjab                                                               | 1998-11-07 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Navdeep Singh          | Jasvir Singh               | Dhanraj Singh              | 5    | N       | Punjab(1st) v Haryana                                                                | 1998-11-20 | Gandhi Sports Complex Ground, Amritsar                                        |
| Sanjeewa Silva         | Chamara Silva              | Kapila Silva               | 31   | N       | Sebastianites Cricket and Athletic Club(1st) v Panadura Sports Club                  | 1999-01-02 | Tyronne Fernando Stadium, Moratuwa                                            |
| Harminder Singh        | Youraj Singh               | Narender Singh             | 90   | N       | Punjab(1st) v Hyderabad                                                              | 1999-02-14 | Gymkhana Ground, Secunderabad                                                 |
| Nalanda Pushpakumara   | Ruwan Pushpakumara         | Ruwan Pushpakumara         | 0    | N       | Burgher Recreation Club(2nd) v Singha Sports Club                                    | 1999-02-19 | Burgher Recreation Club Ground, Colombo                                       |
| Gamini Perera          | Malintha Perera            | Suresh Perera              | 2    | N       | Galle Cricket Club(1st) v Sinhalese Sports Club                                      | 1999-02-19 | R Premadasa Stadium, Colombo                                                  |
| Suresh Perera          | Anush Perera               | Nimesh Perera              | 18   | N       | Sinhalese Sports Club(1st) v Sebastianites Cricket and Athletic Club                 | 1999-02-26 | Tyronne Fernando Stadium, Moratuwa                                            |
| Amit Pal Singh         | Yashwinder Singh           | Shakti Singh               | 0    | N       | Jammu and Kashmir(1st) v Himachal Pradesh                                            | 1999-10-31 | Police Stadium, Chamba                                                        |
| Sarabjit Singh         | Navdeep Singh              | Sarandeep Singh            | 26   | N       | Services(1st) v Punjab                                                               | 1999-10-31 | Punjab Cricket Association Stadium, Mohali                                    |
| Suranga Perera         | Malintha Perera            | Suresh Perera              | 31   | N       | Antonians Sports Club(1st) v Sinhalese Sports Club                                   | 1999-11-12 | Sinhalese Sports Club Ground, Colombo                                         |
| Maqbool Hussain        | Ali Hussain                | Mohammad Hussain           | 1    | N       | Bahawalpur(2nd) v Lahore City                                                        | 1999-11-13 | Lahore City Cricket Association Ground, Lahore                                |
| Jamshed Iqbal          | Aamer Iqbal                | Nadeem Iqbal               | 10   | N       | Water and Power Development Authority(1st) v Pakistan Customs                        | 1999-11-13 | Iqbal Stadium, Faisalabad                                                     |
| Jitender Singh         | Harminder Singh            | Sarandeep Singh            | 102  | N       | Haryana(1st) v Punjab                                                                | 1999-11-20 | Nehru Stadium, Gurgaon                                                        |
| Sajjad Ahmed           | Wasim Ahmed                | Asad Ahmed                 | 8    | N       | Peshawar(2nd) v Karachi Blues                                                        | 1999-11-20 | Arbab Niaz Stadium, Peshawar                                                  |
| Umar Rasheed           | Farhan Rasheed             | Farhan Rasheed             | 20   | N       | Pakistan National Shipping Corporation(2nd) v Water and Power Development Authority  | 2000-01-22 | Asghar Ali Shah Stadium, Karachi                                              |
| Harbhajan Singh        | Narender Singh             | Kanwaljit Singh            | 16   | N       | Punjab(1st) v Hyderabad                                                              | 2000-02-05 | Punjab Cricket Association Stadium, Mohali                                    |
| Devender Singh         | Harminder Singh            | Harbhajan Singh            | 14   | N       | Railways(1st) v Punjab                                                               | 2000-03-13 | Karnail Singh Stadium, Delhi                                                  |
| Sarfraz Ahmed          | Ijaz Ahmed                 | Aqeel Ahmed                | 30   | N       | Gujranwala(1st) v Faisalabad                                                         | 2000-10-11 | Bohranwala Ground, Faisalabad                                                 |
| Fahad Khan             | Arshad Khan                | Arshad Khan                | 25   | N       | Islamabad(1st) v Peshawar                                                            | 2000-10-29 | Margalla Ground, Islamabad                                                    |
| Sangram Singh          | Harminder Singh            | Harbhajan Singh            | 4    | N       | Himachal Pradesh(1st) v Punjab                                                       | 2000-10-30 | Indira Gandhi Stadium, Una                                                    |
| Jasvir Singh           | Kavaljit Singh             | Surendra Singh             | 8    | N       | Haryana(2nd) v Jammu and Kashmir                                                     | 2000-10-30 | Maulana Azad Memorial Stadium, Jammu                                          |
| Yuvraj Singh           | Robin Singh                | Robin Singh                | 20   | N       | Punjab(2nd) v Delhi                                                                  | 2000-11-23 | Harbax Singh Stadium, Delhi                                                   |
| Mazharul Haque         | Enamul Haque               | Enamul Haque               | 37   | N       | Dhaka Division(1st) v Chittagong Division                                            | 2000-12-14 | Bangabandhu National Stadium, Dhaka                                           |
| Mafizul Islam          | Manjural Islam             | Manjural Islam             | 21   | N       | Dhaka Metropolis(1st) v Khulna Division                                              | 2000-12-21 | Shamsul Huda Stadium, Jessore                                                 |
| Nahidul Haque          | Enamul Haque               | Enamul Haque               | 27   | N       | Khulna Division(1st) v Chittagong Division                                           | 2001-01-02 | Shamsul Huda Stadium, Jessore                                                 |
| Parag Das              | Pradip Das                 | Jagannath Das              | 45   | N       | Assam(2nd) v Orissa                                                                  | 2001-01-04 | Tinsukia District Sports Association Ground, Tinsukia                         |
| Tanvir Ahmed           | Shakeel Ahmed              | Shakeel Ahmed              | 28   | N       | Karachi Blues(1st) v Rawalpindi                                                      | 2001-01-14 | United Bank Limited Sports Complex, Karachi                                   |
| Anjula Perera          | Jithendra Perera           | Harendra Perera            | 0    | N       | Panadura Sports Club(1st) v Antonians Sports Club                                    | 2001-01-26 | Kadirana Cricket Grounds, Gampaha                                             |
| Jithendra Perera       | Anjula Perera              | Dilruwan Perera            | 15   | N       | Antonians Sports Club(2nd) v Panadura Sports Club                                    | 2001-01-26 | Kadirana Cricket Grounds, Gampaha                                             |
| Shammika Fernando      | Laknath Fernando           | Dinusha Fernando           | 28   | N       | Sri Lanka Navy Sports Club(2nd) v Sebastianites Cricket and Athletic Club            | 2001-02-23 | Tyronne Fernando Stadium, Moratuwa                                            |
| Bathiya Perera         | Chamil Perera              | Gamini Perera              | 28   | N       | Moors Sports Club(1st) v Galle Cricket Club                                          | 2001-04-06 | Moors Sports Club Ground, Colombo                                             |
| Suranjith Silva        | Sajeewa de Silva           | Bathisha de Silva          | 17   | N       | Sinhalese Sports Club(2nd) v Burgher Recreation Club                                 | 2001-04-20 | Colts Cricket Club Ground, Colombo                                            |
| Indika Perera          | Chamil Perera              | Gamini Perera              | 11   | N       | Sri Lanka Navy Sports Club(1st) v Galle Cricket Club                                 | 2001-05-12 | Bloomfield Cricket and Athletic Club Ground, Colombo                          |
| John Morris            | Alex Morris                | Alex Morris                | 14   | N       | Nottinghamshire(1st) v Hampshire                                                     | 2001-07-18 | The Rose Bowl, Southampton                                                    |
| Jasvir Singh           | Arun Singh                 | Sarandeep Singh            | 7    | N       | Services(1st) v Delhi                                                                | 2001-11-01 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Jasvir Singh           | Yuvraj Singh               | Gagandeep Singh            | 1    | N       | Services(1st) v Punjab                                                               | 2001-11-07 | Gandhi Sports Complex Ground, Amritsar                                        |
| Ravindra Pushpakumara  | Muthumudalige Pushpakumara | Muthumudalige Pushpakumara | 12   | N       | Nondescripts Cricket Club(1st) v Colts Cricket Club                                  | 2001-11-09 | Colts Cricket Club Ground, Colombo                                            |
| Abhishek Sharma        | Ravikant Sharma            | Sandeep Sharma             | 2    | N       | Delhi(1st) v Himachal Pradesh                                                        | 2001-11-18 | Luhnu Cricket Ground, Bilaspur                                                |
| Jasvir Singh           | Sangram Singh              | Shakti Singh               | 10   | N       | Services(2nd) v Himachal Pradesh                                                     | 2001-11-24 | Indira Gandhi Stadium, Una                                                    |
| Yashpal Singh          | Jagtar Singh               | Jagtar Singh               | 3    | N       | Services(1st) v Jammu and Kashmir                                                    | 2001-11-30 | Palam A Ground, Model Sports Complex, Delhi                                   |
| Devishetty Vinay Kumar | Kumaran Rejith Kumar       | Mani Suresh Kumar          | 15   | N       | Hyderabad(2nd) v Kerala                                                              | 2001-12-02 | Nehru Stadium, Kochi                                                          |
| Upul Fernando          | Thilak Fernando            | Thilak Fernando            | 83   | N       | Ragama Cricket Club(2nd) v Sri Lanka Air Force Sports Club                           | 2001-12-14 | Air Force Ground, Katunayake                                                  |
| Dilip Fernando         | Sanahasa Fernando          | Sanahasa Fernando          | 18   | N       | Sri Lanka Air Force Sports Club(2nd) v Ragama Cricket Club                           | 2001-12-14 | Air Force Ground, Katunayake                                                  |
| Anjula Perera          | Malintha Perera            | Ruchira Perera             | 4    | N       | Panadura Sports Club(1st) v Sinhalese Sports Club                                    | 2002-01-25 | R Premadasa Stadium, Colombo                                                  |
| Nasim Khan             | Jibran Khan                | Jibran Khan                | 34   | N       | Rest of Baluchistan(1st) v Sargodha                                                  | 2002-02-07 | Sports Stadium, Sargodha                                                      |
| Sajjad Ahmed           | Jamaluddin Ahmed           | Jamaluddin Ahmed           | 26   | N       | Dhaka Division(1st) v Khulna Division                                                | 2002-02-14 | Dhanmondi Cricket Stadium, Dhaka                                              |
| Mahesh Perera          | Amila Perera               | Amila Perera               | 8    | N       | Colts Cricket Club(1st) v Panadura Sports Club                                       | 2002-02-22 | Colombo Cricket Club Ground, Colombo                                          |
| Nisal Fernando         | Lahiru Fernando            | Hasantha Fernando          | 8    | N       | Moratuwa Sports Club(1st) v Sebastianites Cricket and Athletic Club                  | 2002-03-08 | Colts Cricket Club Ground, Colombo                                            |
| Lucky Rogers Fernando  | Lahiru Fernando            | Hasantha Fernando          | 18   | N       | Moratuwa Sports Club(1st) v Sebastianites Cricket and Athletic Club                  | 2002-03-08 | Colts Cricket Club Ground, Colombo                                            |
| Ezaz Ahmed             | Shafiuddin Ahmed           | Aftab Ahmed                | 30   | N       | Sylhet Division(1st) v Chittagong Division                                           | 2002-12-23 | Bangabandhu National Stadium, Dhaka                                           |
| Manjula Fernando       | Lahiru Fernando            | Dinusha Fernando           | 9    | N       | Moratuwa Sports Club(1st) v Sebastianites Cricket and Athletic Club                  | 2003-01-03 | Tyronne Fernando Stadium, Moratuwa                                            |
| Bathiya Perera         | Malintha Perera            | Suresh Perera              | 21   | N       | Moors Sports Club(1st) v Sinhalese Sports Club                                       | 2003-01-10 | Sinhalese Sports Club Ground, Colombo                                         |
| Viraj Perera           | Ruchira Perera             | Suresh Perera              | 14   | N       | Galle Cricket Club(2nd) v Sinhalese Sports Club                                      | 2003-01-17 | Sinhalese Sports Club Ground, Colombo                                         |
| Duminda Perera         | Malintha Perera            | Ruchira Perera             | 7    | N       | Bloomfield Cricket and Athletic Club(2nd) v Sinhalese Sports Club                    | 2003-02-07 | Sinhalese Sports Club Ground, Colombo                                         |
| Rangana Fernando       | Lahiru Fernando            | Malinda Fernando           | 1    | N       | Police Sports Club(1st) v Sebastianites Cricket and Athletic Club                    | 2003-02-14 | Nondescripts Cricket Club Ground, Colombo                                     |
| John Francis           | Simon Francis              | Simon Francis              | 20   | Y       | Loughborough University Centre of Cricketing Excellence(2nd) v Somerset              | 2003-04-12 | County Ground, Taunton                                                        |
| Claude Henderson       | Tyron Henderson            | Tyron Henderson            | 5    | N       | Western Province(1st) v Border                                                       | 2003-11-07 | Mercedes Benz Park, East London                                               |
| Mervan Fernando        | Manoj Fernando             | Lakmalka Fernando          | 2    | N       | Tamil Union Cricket and Athletic Club(2nd) v Moors Sports Club                       | 2003-11-28 | Moors Sports Club Ground, Colombo                                             |
| Murad Khan             | Sabbir Khan                | Sabbir Khan                | 23   | N       | Rajshahi Division(1st) v Chittagong Division                                         | 2004-01-03 | Cricket Garden, Rangpur                                                       |
